LS,Level,Section,Row,Seat,Seat.Status.Code,Price.Level.Code,Item.Price,X,Y,Available.Seats,Avail.Seat.Code
2:233:K:13,2,233,K,13,a,13,0,1439,1394,0,O
2:233:K:14,2,233,K,14,a,13,0,1446.5,1394,0,O
2:233:K:15,2,233,K,15,a,13,0,1454,1394,0,O
2:233:K:16,2,233,K,16,a,13,0,1461.5,1394,0,O
2:233:K:2,2,233,K,2,X,13,40,1356.5,1394,1,X
2:233:K:3,2,233,K,3,a,13,0,1364,1394,0,O
2:233:K:4,2,233,K,4,a,13,0,1371.5,1394,0,O
2:233:K:5,2,233,K,5,a,13,0,1379,1394,0,O
2:233:K:6,2,233,K,6,a,13,0,1386.5,1394,0,O
2:233:K:7,2,233,K,7,a,13,0,1394,1394,0,O
2:233:K:8,2,233,K,8,a,13,0,1401.5,1394,0,O
2:233:K:9,2,233,K,9,a,13,0,1409,1394,0,O
2:233:L:1,2,233,L,1,a,13,0,1349,1408,0,O
2:233:L:10,2,233,L,10,a,13,0,1416.5,1408,0,O
2:233:L:11,2,233,L,11,a,13,0,1424,1408,0,O
2:233:L:12,2,233,L,12,a,13,0,1431.5,1408,0,O
2:233:L:13,2,233,L,13,a,13,0,1439,1408,0,O
2:233:L:14,2,233,L,14,a,13,0,1446.5,1408,0,O
2:233:L:15,2,233,L,15,a,13,0,1454,1408,0,O
2:233:L:16,2,233,L,16,a,13,0,1461.5,1408,0,O
2:233:L:2,2,233,L,2,a,13,0,1356.5,1408,0,O
2:233:L:3,2,233,L,3,a,13,0,1364,1408,0,O
2:233:L:4,2,233,L,4,a,13,0,1371.5,1408,0,O
2:233:L:5,2,233,L,5,a,13,0,1379,1408,0,O
2:233:L:6,2,233,L,6,a,13,0,1386.5,1408,0,O
2:233:L:7,2,233,L,7,a,13,0,1394,1408,0,O
2:233:L:8,2,233,L,8,a,13,0,1401.5,1408,0,O
2:233:L:9,2,233,L,9,a,13,0,1409,1408,0,O
2:233:M:1,2,233,M,1,a,13,0,1349,1422,0,O
2:233:M:10,2,233,M,10,a,13,0,1416.5,1422,0,O
2:233:M:11,2,233,M,11,a,13,0,1424,1422,0,O
2:233:M:12,2,233,M,12,a,13,0,1431.5,1422,0,O
2:233:M:13,2,233,M,13,a,13,0,1439,1422,0,O
2:233:M:14,2,233,M,14,a,13,0,1446.5,1422,0,O
2:233:M:15,2,233,M,15,a,13,0,1454,1422,0,O
2:233:M:16,2,233,M,16,a,13,0,1461.5,1422,0,O
2:233:M:2,2,233,M,2,a,13,0,1356.5,1422,0,O
2:233:M:3,2,233,M,3,a,13,0,1364,1422,0,O
2:233:M:4,2,233,M,4,a,13,0,1371.5,1422,0,O
2:233:M:5,2,233,M,5,a,13,0,1379,1422,0,O
2:233:M:6,2,233,M,6,a,13,0,1386.5,1422,0,O
2:233:M:7,2,233,M,7,a,13,0,1394,1422,0,O
2:233:M:8,2,233,M,8,a,13,0,1401.5,1422,0,O
2:233:M:9,2,233,M,9,a,13,0,1409,1422,0,O
2:233:N:1,2,233,N,1,a,13,0,1349,1436,0,O
2:233:N:10,2,233,N,10,a,13,0,1416.5,1436,0,O
2:233:N:11,2,233,N,11,a,13,0,1424,1436,0,O
2:233:N:12,2,233,N,12,a,13,0,1431.5,1436,0,O
2:233:N:13,2,233,N,13,a,13,0,1439,1436,0,O
2:233:N:14,2,233,N,14,a,13,0,1446.5,1436,0,O
2:233:N:15,2,233,N,15,a,13,0,1454,1436,0,O
2:233:N:16,2,233,N,16,a,13,0,1461.5,1436,0,O
2:233:N:17,2,233,N,17,a,13,0,1469,1436,0,O
2:233:N:2,2,233,N,2,a,13,0,1356.5,1436,0,O
2:233:N:3,2,233,N,3,a,13,0,1364,1436,0,O
2:233:N:4,2,233,N,4,a,13,0,1371.5,1436,0,O
2:233:N:5,2,233,N,5,a,13,0,1379,1436,0,O
2:233:N:6,2,233,N,6,a,13,0,1386.5,1436,0,O
2:233:N:7,2,233,N,7,a,13,0,1394,1436,0,O
2:233:N:8,2,233,N,8,a,13,0,1401.5,1436,0,O
2:233:N:9,2,233,N,9,a,13,0,1409,1436,0,O
2:234:A:1,2,234,A,1,X,14,30,1499,1264,1,X
2:234:A:2,2,234,A,2,X,14,30,1506.5,1264,1,X
2:234:A:3,2,234,A,3,X,14,30,1514,1264,1,X
2:234:A:4,2,234,A,4,X,14,30,1521.5,1264,1,X
2:234:A:5,2,234,A,5,X,14,30,1529,1264,1,X
2:234:A:6,2,234,A,6,X,14,30,1536.5,1264,1,X
2:234:B:1,2,234,B,1,X,14,30,1499,1282,1,X
2:234:B:10,2,234,B,10,X,14,30,1566.5,1282,1,X
2:234:B:2,2,234,B,2,X,14,30,1506.5,1282,1,X
2:234:B:3,2,234,B,3,X,14,30,1514,1282,1,X
2:234:B:4,2,234,B,4,X,14,30,1521.5,1282,1,X
2:234:B:5,2,234,B,5,X,14,30,1529,1282,1,X
2:234:B:6,2,234,B,6,X,14,30,1536.5,1282,1,X
2:234:B:7,2,234,B,7,X,14,30,1544,1282,1,X
2:234:B:8,2,234,B,8,X,14,30,1551.5,1282,1,X
2:234:B:9,2,234,B,9,X,14,30,1559,1282,1,X
2:234:C:1,2,234,C,1,X,14,30,1499,1296,1,X
2:234:C:10,2,234,C,10,X,14,30,1566.5,1296,1,X
2:234:C:2,2,234,C,2,X,14,30,1506.5,1296,1,X
2:234:C:3,2,234,C,3,X,14,30,1514,1296,1,X
2:234:C:4,2,234,C,4,X,14,30,1521.5,1296,1,X
2:234:C:5,2,234,C,5,X,14,30,1529,1296,1,X
2:234:C:6,2,234,C,6,X,14,30,1536.5,1296,1,X
2:234:C:7,2,234,C,7,X,14,30,1544,1296,1,X
2:234:C:8,2,234,C,8,X,14,30,1551.5,1296,1,X
2:234:C:9,2,234,C,9,X,14,30,1559,1296,1,X
2:234:D:1,2,234,D,1,X,14,30,1499,1310,1,X
2:234:D:10,2,234,D,10,X,14,30,1566.5,1310,1,X
2:234:D:2,2,234,D,2,X,14,30,1506.5,1310,1,X
2:234:D:3,2,234,D,3,X,14,30,1514,1310,1,X
2:234:D:4,2,234,D,4,X,14,30,1521.5,1310,1,X
2:234:D:5,2,234,D,5,X,14,30,1529,1310,1,X
2:234:D:6,2,234,D,6,X,14,30,1536.5,1310,1,X
2:234:D:7,2,234,D,7,X,14,30,1544,1310,1,X
2:234:D:8,2,234,D,8,X,14,30,1551.5,1310,1,X
2:234:D:9,2,234,D,9,X,14,30,1559,1310,1,X
2:234:E:1,2,234,E,1,X,14,30,1499,1324,1,X
2:234:E:10,2,234,E,10,X,14,30,1566.5,1324,1,X
2:234:E:11,2,234,E,11,X,14,30,1574,1324,1,X
2:234:E:2,2,234,E,2,X,14,30,1506.5,1324,1,X
2:234:E:3,2,234,E,3,X,14,30,1514,1324,1,X
2:234:E:4,2,234,E,4,X,14,30,1521.5,1324,1,X
2:234:E:5,2,234,E,5,X,14,30,1529,1324,1,X
2:234:E:6,2,234,E,6,X,14,30,1536.5,1324,1,X
2:234:E:7,2,234,E,7,X,14,30,1544,1324,1,X
2:234:E:8,2,234,E,8,X,14,30,1551.5,1324,1,X
2:234:E:9,2,234,E,9,X,14,30,1559,1324,1,X
2:234:F:1,2,234,F,1,X,14,30,1499,1338,1,X
2:234:F:10,2,234,F,10,X,14,30,1566.5,1338,1,X
2:234:F:11,2,234,F,11,X,14,30,1574,1338,1,X
2:234:F:2,2,234,F,2,X,14,30,1506.5,1338,1,X
2:234:F:3,2,234,F,3,R,14,0,1514,1338,0,O
2:234:F:4,2,234,F,4,R,14,0,1521.5,1338,0,O
2:234:F:5,2,234,F,5,X,14,30,1529,1338,1,X
2:234:F:6,2,234,F,6,X,14,30,1536.5,1338,1,X
2:234:F:7,2,234,F,7,X,14,30,1544,1338,1,X
2:234:F:8,2,234,F,8,X,14,30,1551.5,1338,1,X
2:234:F:9,2,234,F,9,X,14,30,1559,1338,1,X
2:234:G:1,2,234,G,1,X,14,30,1499,1352,1,X
2:234:G:10,2,234,G,10,X,14,30,1566.5,1352,1,X
2:234:G:11,2,234,G,11,X,14,30,1574,1352,1,X
2:234:G:2,2,234,G,2,X,14,30,1506.5,1352,1,X
2:234:G:3,2,234,G,3,X,14,30,1514,1352,1,X
2:234:G:4,2,234,G,4,X,14,30,1521.5,1352,1,X
2:234:G:5,2,234,G,5,#,14,0,1529,1352,0,O
2:234:G:6,2,234,G,6,#,14,0,1536.5,1352,0,O
2:234:G:7,2,234,G,7,#,14,0,1544,1352,0,O
2:234:G:8,2,234,G,8,#,14,0,1551.5,1352,0,O
2:234:G:9,2,234,G,9,#,14,0,1559,1352,0,O
2:234:H:1,2,234,H,1,X,14,30,1499,1366,1,X
2:234:H:10,2,234,H,10,X,14,30,1566.5,1366,1,X
2:234:H:11,2,234,H,11,X,14,30,1574,1366,1,X
2:234:H:12,2,234,H,12,X,14,30,1581.5,1366,1,X
2:234:H:2,2,234,H,2,X,14,30,1506.5,1366,1,X
2:234:H:3,2,234,H,3,X,14,30,1514,1366,1,X
2:234:H:4,2,234,H,4,X,14,30,1521.5,1366,1,X
2:234:H:5,2,234,H,5,X,14,30,1529,1366,1,X
2:234:H:6,2,234,H,6,X,14,30,1536.5,1366,1,X
2:234:H:7,2,234,H,7,X,14,30,1544,1366,1,X
2:234:H:8,2,234,H,8,X,14,30,1551.5,1366,1,X
2:234:H:9,2,234,H,9,X,14,30,1559,1366,1,X
2:234:J:1,2,234,J,1,X,14,30,1499,1380,1,X
2:234:J:10,2,234,J,10,X,14,30,1566.5,1380,1,X
2:234:J:11,2,234,J,11,X,14,30,1574,1380,1,X
2:234:J:12,2,234,J,12,X,14,30,1581.5,1380,1,X
2:234:J:2,2,234,J,2,X,14,30,1506.5,1380,1,X
2:234:J:3,2,234,J,3,X,14,30,1514,1380,1,X
2:234:J:4,2,234,J,4,X,14,30,1521.5,1380,1,X
2:234:J:5,2,234,J,5,X,14,30,1529,1380,1,X
2:234:J:6,2,234,J,6,X,14,30,1536.5,1380,1,X
2:234:J:7,2,234,J,7,X,14,30,1544,1380,1,X
2:234:J:8,2,234,J,8,X,14,30,1551.5,1380,1,X
2:234:J:9,2,234,J,9,X,14,30,1559,1380,1,X
2:234:K:1,2,234,K,1,X,14,30,1499,1394,1,X
2:234:K:10,2,234,K,10,X,14,30,1566.5,1394,1,X
2:234:K:11,2,234,K,11,X,14,30,1574,1394,1,X
2:234:K:12,2,234,K,12,X,14,30,1581.5,1394,1,X
2:234:K:2,2,234,K,2,X,14,30,1506.5,1394,1,X
2:234:K:3,2,234,K,3,X,14,30,1514,1394,1,X
2:234:K:4,2,234,K,4,X,14,30,1521.5,1394,1,X
2:234:K:5,2,234,K,5,X,14,30,1529,1394,1,X
2:234:K:6,2,234,K,6,X,14,30,1536.5,1394,1,X
2:234:K:7,2,234,K,7,X,14,30,1544,1394,1,X
2:234:K:8,2,234,K,8,X,14,30,1551.5,1394,1,X
2:234:K:9,2,234,K,9,X,14,30,1559,1394,1,X
2:234:L:1,2,234,L,1,X,14,30,1499,1408,1,X
2:234:L:10,2,234,L,10,X,14,30,1566.5,1408,1,X
2:234:L:11,2,234,L,11,X,14,30,1574,1408,1,X
2:234:L:12,2,234,L,12,X,14,30,1581.5,1408,1,X
2:234:L:13,2,234,L,13,X,14,30,1589,1408,1,X
2:234:L:2,2,234,L,2,X,14,30,1506.5,1408,1,X
2:234:L:3,2,234,L,3,X,14,30,1514,1408,1,X
2:234:L:4,2,234,L,4,X,14,30,1521.5,1408,1,X
2:234:L:5,2,234,L,5,X,14,30,1529,1408,1,X
2:234:L:6,2,234,L,6,X,14,30,1536.5,1408,1,X
2:234:L:7,2,234,L,7,#,14,0,1544,1408,0,O
2:234:L:8,2,234,L,8,#,14,0,1551.5,1408,0,O
2:234:L:9,2,234,L,9,#,14,0,1559,1408,0,O
2:234:M:1,2,234,M,1,X,14,30,1499,1422,1,X
2:234:M:10,2,234,M,10,X,14,30,1566.5,1422,1,X
2:234:M:11,2,234,M,11,X,14,30,1574,1422,1,X
2:234:M:12,2,234,M,12,X,14,30,1581.5,1422,1,X
2:234:M:13,2,234,M,13,X,14,30,1589,1422,1,X
2:234:M:2,2,234,M,2,X,14,30,1506.5,1422,1,X
2:234:M:3,2,234,M,3,X,14,30,1514,1422,1,X
2:234:M:4,2,234,M,4,X,14,30,1521.5,1422,1,X
2:234:M:5,2,234,M,5,X,14,30,1529,1422,1,X
2:234:M:6,2,234,M,6,X,14,30,1536.5,1422,1,X
2:234:M:7,2,234,M,7,X,14,30,1544,1422,1,X
2:234:M:8,2,234,M,8,X,14,30,1551.5,1422,1,X
2:234:M:9,2,234,M,9,X,14,30,1559,1422,1,X
2:234:N:1,2,234,N,1,X,14,30,1499,1436,1,X
2:234:N:10,2,234,N,10,X,14,30,1566.5,1436,1,X
2:234:N:11,2,234,N,11,X,14,30,1574,1436,1,X
2:234:N:12,2,234,N,12,X,14,30,1581.5,1436,1,X
2:234:N:13,2,234,N,13,X,14,30,1589,1436,1,X
2:234:N:2,2,234,N,2,X,14,30,1506.5,1436,1,X
2:234:N:3,2,234,N,3,X,14,30,1514,1436,1,X
2:234:N:4,2,234,N,4,X,14,30,1521.5,1436,1,X
2:234:N:5,2,234,N,5,X,14,30,1529,1436,1,X
2:234:N:6,2,234,N,6,X,14,30,1536.5,1436,1,X
2:234:N:7,2,234,N,7,X,14,30,1544,1436,1,X
2:234:N:8,2,234,N,8,X,14,30,1551.5,1436,1,X
2:234:N:9,2,234,N,9,X,14,30,1559,1436,1,X
2:234:P:1,2,234,P,1,X,14,30,1499,1450,1,X
2:234:P:10,2,234,P,10,X,14,30,1566.5,1450,1,X
2:234:P:11,2,234,P,11,X,14,30,1574,1450,1,X
2:234:P:12,2,234,P,12,X,14,30,1581.5,1450,1,X
2:234:P:13,2,234,P,13,X,14,30,1589,1450,1,X
2:234:P:2,2,234,P,2,X,14,30,1506.5,1450,1,X
2:234:P:3,2,234,P,3,X,14,30,1514,1450,1,X
2:234:P:4,2,234,P,4,X,14,30,1521.5,1450,1,X
2:234:P:5,2,234,P,5,#,14,0,1529,1450,0,O
2:234:P:6,2,234,P,6,X,14,30,1536.5,1450,1,X
2:234:P:7,2,234,P,7,X,14,30,1544,1450,1,X
2:234:P:8,2,234,P,8,X,14,30,1551.5,1450,1,X
2:234:P:9,2,234,P,9,X,14,30,1559,1450,1,X
2:234:T:1,2,234,T,1,X,14,30,1499,1464,1,X
2:234:T:10,2,234,T,10,X,14,30,1566.5,1464,1,X
2:234:T:11,2,234,T,11,X,14,30,1574,1464,1,X
2:234:T:12,2,234,T,12,X,14,30,1581.5,1464,1,X
2:234:T:13,2,234,T,13,X,14,30,1589,1464,1,X
2:234:T:14,2,234,T,14,X,14,30,1596.5,1464,1,X
2:234:T:15,2,234,T,15,X,14,30,1604,1464,1,X
2:234:T:16,2,234,T,16,X,14,30,1611.5,1464,1,X
2:234:T:17,2,234,T,17,X,14,30,1619,1464,1,X
2:234:T:2,2,234,T,2,X,14,30,1506.5,1464,1,X
2:234:T:3,2,234,T,3,X,14,30,1514,1464,1,X
2:234:T:4,2,234,T,4,X,14,30,1521.5,1464,1,X
2:234:T:5,2,234,T,5,X,14,30,1529,1464,1,X
2:234:T:6,2,234,T,6,X,14,30,1536.5,1464,1,X
2:234:T:7,2,234,T,7,X,14,30,1544,1464,1,X
2:234:T:8,2,234,T,8,X,14,30,1551.5,1464,1,X
2:234:T:9,2,234,T,9,X,14,30,1559,1464,1,X
2:235:E:1,2,235,E,1,X,14,30,1598,1324,1,X
2:235:E:10,2,235,E,10,X,14,30,1674.5,1288,1,X
2:235:E:2,2,235,E,2,X,14,30,1606.5,1320,1,X
2:235:E:3,2,235,E,3,X,14,30,1615,1316,1,X
2:235:E:4,2,235,E,4,X,14,30,1623.5,1312,1,X
2:235:E:5,2,235,E,5,X,14,30,1632,1308,1,X
2:235:E:6,2,235,E,6,X,14,30,1640.5,1304,1,X
2:235:E:7,2,235,E,7,X,14,30,1649,1300,1,X
2:235:E:8,2,235,E,8,X,14,30,1657.5,1296,1,X
2:235:E:9,2,235,E,9,X,14,30,1666,1292,1,X
2:235:F:1,2,235,F,1,X,14,30,1600,1335,1,X
2:235:F:10,2,235,F,10,X,14,30,1676.5,1299,1,X
2:235:F:2,2,235,F,2,X,14,30,1608.5,1331,1,X
2:235:F:3,2,235,F,3,X,14,30,1617,1327,1,X
2:235:F:4,2,235,F,4,X,14,30,1625.5,1323,1,X
2:235:F:5,2,235,F,5,X,14,30,1634,1319,1,X
2:235:F:6,2,235,F,6,X,14,30,1642.5,1315,1,X
2:235:F:7,2,235,F,7,X,14,30,1651,1311,1,X
2:235:F:8,2,235,F,8,X,14,30,1659.5,1307,1,X
2:235:F:9,2,235,F,9,X,14,30,1668,1303,1,X
2:235:G:1,2,235,G,1,X,14,30,1602,1346,1,X
2:235:G:10,2,235,G,10,X,14,30,1678.5,1310,1,X
2:235:G:11,2,235,G,11,X,14,30,1687,1306,1,X
2:235:G:2,2,235,G,2,X,14,30,1610.5,1342,1,X
2:235:G:3,2,235,G,3,X,14,30,1619,1338,1,X
2:235:G:4,2,235,G,4,X,14,30,1627.5,1334,1,X
2:235:G:5,2,235,G,5,X,14,30,1636,1330,1,X
2:235:G:6,2,235,G,6,X,14,30,1644.5,1326,1,X
2:235:G:7,2,235,G,7,X,14,30,1653,1322,1,X
2:235:G:8,2,235,G,8,X,14,30,1661.5,1318,1,X
2:235:G:9,2,235,G,9,X,14,30,1670,1314,1,X
2:235:H:1,2,235,H,1,X,14,30,1604,1357,1,X
2:235:H:10,2,235,H,10,X,14,30,1680.5,1321,1,X
2:235:H:11,2,235,H,11,X,14,30,1689,1317,1,X
2:235:H:2,2,235,H,2,X,14,30,1612.5,1353,1,X
2:235:H:3,2,235,H,3,X,14,30,1621,1349,1,X
2:235:H:4,2,235,H,4,X,14,30,1629.5,1345,1,X
2:235:H:5,2,235,H,5,X,14,30,1638,1341,1,X
2:235:H:6,2,235,H,6,X,14,30,1646.5,1337,1,X
2:235:H:7,2,235,H,7,X,14,30,1655,1333,1,X
2:235:H:8,2,235,H,8,X,14,30,1663.5,1329,1,X
2:235:H:9,2,235,H,9,X,14,30,1672,1325,1,X
2:235:J:1,2,235,J,1,X,14,30,1606,1368,1,X
2:235:J:10,2,235,J,10,X,14,30,1682.5,1332,1,X
2:235:J:11,2,235,J,11,X,14,30,1691,1328,1,X
2:235:J:12,2,235,J,12,X,14,30,1699.5,1324,1,X
2:235:J:2,2,235,J,2,X,14,30,1614.5,1364,1,X
2:235:J:3,2,235,J,3,X,14,30,1623,1360,1,X
2:235:J:4,2,235,J,4,X,14,30,1631.5,1356,1,X
2:235:J:5,2,235,J,5,X,14,30,1640,1352,1,X
2:235:J:6,2,235,J,6,X,14,30,1648.5,1348,1,X
2:235:J:7,2,235,J,7,X,14,30,1657,1344,1,X
2:235:J:8,2,235,J,8,X,14,30,1665.5,1340,1,X
2:235:J:9,2,235,J,9,X,14,30,1674,1336,1,X
2:235:K:1,2,235,K,1,X,14,30,1608,1379,1,X
2:235:K:10,2,235,K,10,X,14,30,1684.5,1343,1,X
2:235:K:11,2,235,K,11,R,14,0,1693,1339,0,O
2:235:K:12,2,235,K,12,R,14,0,1701.5,1335,0,O
2:235:K:2,2,235,K,2,X,14,30,1616.5,1375,1,X
2:235:K:3,2,235,K,3,X,14,30,1625,1371,1,X
2:235:K:4,2,235,K,4,X,14,30,1633.5,1367,1,X
2:235:K:5,2,235,K,5,X,14,30,1642,1363,1,X
2:235:K:6,2,235,K,6,X,14,30,1650.5,1359,1,X
2:235:K:7,2,235,K,7,X,14,30,1659,1355,1,X
2:235:K:8,2,235,K,8,X,14,30,1667.5,1351,1,X
2:235:K:9,2,235,K,9,X,14,30,1676,1347,1,X
2:235:L:1,2,235,L,1,X,14,30,1610,1390,1,X
2:235:L:10,2,235,L,10,X,14,30,1686.5,1354,1,X
2:235:L:11,2,235,L,11,X,14,30,1695,1350,1,X
2:235:L:12,2,235,L,12,X,14,30,1703.5,1346,1,X
2:235:L:2,2,235,L,2,X,14,30,1618.5,1386,1,X
2:235:L:3,2,235,L,3,X,14,30,1627,1382,1,X
2:235:L:4,2,235,L,4,X,14,30,1635.5,1378,1,X
2:235:L:5,2,235,L,5,X,14,30,1644,1374,1,X
2:235:L:6,2,235,L,6,X,14,30,1652.5,1370,1,X
2:235:L:7,2,235,L,7,X,14,30,1661,1366,1,X
2:235:L:8,2,235,L,8,X,14,30,1669.5,1362,1,X
2:235:L:9,2,235,L,9,X,14,30,1678,1358,1,X
2:235:M:1,2,235,M,1,X,14,30,1612,1401,1,X
2:235:M:10,2,235,M,10,X,14,30,1688.5,1365,1,X
2:235:M:11,2,235,M,11,X,14,30,1697,1361,1,X
2:235:M:12,2,235,M,12,X,14,30,1705.5,1357,1,X
2:235:M:13,2,235,M,13,X,14,30,1714,1353,1,X
2:235:M:2,2,235,M,2,X,14,30,1620.5,1397,1,X
2:235:M:3,2,235,M,3,X,14,30,1629,1393,1,X
2:235:M:4,2,235,M,4,X,14,30,1637.5,1389,1,X
2:235:M:5,2,235,M,5,X,14,30,1646,1385,1,X
2:235:M:6,2,235,M,6,#,14,0,1654.5,1381,0,O
2:235:M:7,2,235,M,7,#,14,0,1663,1377,0,O
2:235:M:8,2,235,M,8,#,14,0,1671.5,1373,0,O
2:235:M:9,2,235,M,9,X,14,30,1680,1369,1,X
2:235:N:1,2,235,N,1,X,14,30,1614,1412,1,X
2:235:N:10,2,235,N,10,X,14,30,1690.5,1376,1,X
2:235:N:11,2,235,N,11,X,14,30,1699,1372,1,X
2:235:N:12,2,235,N,12,X,14,30,1707.5,1368,1,X
2:235:N:13,2,235,N,13,X,14,30,1716,1364,1,X
2:235:N:2,2,235,N,2,X,14,30,1622.5,1408,1,X
2:235:N:3,2,235,N,3,X,14,30,1631,1404,1,X
2:235:N:4,2,235,N,4,X,14,30,1639.5,1400,1,X
2:235:N:5,2,235,N,5,X,14,30,1648,1396,1,X
2:235:N:6,2,235,N,6,X,14,30,1656.5,1392,1,X
2:235:N:7,2,235,N,7,X,14,30,1665,1388,1,X
2:235:N:8,2,235,N,8,X,14,30,1673.5,1384,1,X
2:235:N:9,2,235,N,9,X,14,30,1682,1380,1,X
2:235:P:1,2,235,P,1,X,14,30,1616,1423,1,X
2:235:P:10,2,235,P,10,#,14,0,1692.5,1387,0,O
2:235:P:11,2,235,P,11,#,14,0,1701,1383,0,O
2:235:P:12,2,235,P,12,#,14,0,1709.5,1379,0,O
2:235:P:13,2,235,P,13,X,14,30,1718,1375,1,X
2:235:P:14,2,235,P,14,X,14,30,1726.5,1371,1,X
2:235:P:2,2,235,P,2,X,14,30,1624.5,1419,1,X
2:235:P:3,2,235,P,3,#,14,0,1633,1415,0,O
2:235:P:4,2,235,P,4,#,14,0,1641.5,1411,0,O
2:235:P:5,2,235,P,5,#,14,0,1650,1407,0,O
2:235:P:6,2,235,P,6,#,14,0,1658.5,1403,0,O
2:235:P:7,2,235,P,7,#,14,0,1667,1399,0,O
2:235:P:8,2,235,P,8,#,14,0,1675.5,1395,0,O
2:235:P:9,2,235,P,9,#,14,0,1684,1391,0,O
2:235:T:1,2,235,T,1,#,14,0,1618,1434,0,O
2:235:T:10,2,235,T,10,#,14,0,1694.5,1398,0,O
2:235:T:11,2,235,T,11,#,14,0,1703,1394,0,O
2:235:T:12,2,235,T,12,#,14,0,1711.5,1390,0,O
2:235:T:13,2,235,T,13,#,14,0,1720,1386,0,O
2:235:T:14,2,235,T,14,X,14,30,1728.5,1382,1,X
2:235:T:15,2,235,T,15,X,14,30,1737,1378,1,X
2:235:T:16,2,235,T,16,X,14,30,1745.5,1374,1,X
2:235:T:17,2,235,T,17,X,14,30,1754,1370,1,X
2:235:T:2,2,235,T,2,#,14,0,1626.5,1430,0,O
2:235:T:3,2,235,T,3,#,14,0,1635,1426,0,O
2:235:T:4,2,235,T,4,#,14,0,1643.5,1422,0,O
2:235:T:5,2,235,T,5,#,14,0,1652,1418,0,O
2:235:T:6,2,235,T,6,#,14,0,1660.5,1414,0,O
2:235:T:7,2,235,T,7,#,14,0,1669,1410,0,O
2:235:T:8,2,235,T,8,#,14,0,1677.5,1406,0,O
2:235:T:9,2,235,T,9,#,14,0,1686,1402,0,O
2:236:A:1,2,236,A,1,X,14,30,1711,1241,1,X
2:236:A:2,2,236,A,2,X,14,30,1718.5,1236,1,X
2:236:A:3,2,236,A,3,X,14,30,1726,1231,1,X
2:236:A:4,2,236,A,4,X,14,30,1733.5,1226,1,X
2:236:A:5,2,236,A,5,X,14,30,1741,1221,1,X
2:236:A:6,2,236,A,6,X,14,30,1748.5,1216,1,X
2:236:B:1,2,236,B,1,X,14,30,1715,1250,1,X
2:236:B:2,2,236,B,2,X,14,30,1722.5,1245,1,X
2:236:B:3,2,236,B,3,X,14,30,1730,1240,1,X
2:236:B:4,2,236,B,4,X,14,30,1737.5,1235,1,X
2:236:B:5,2,236,B,5,X,14,30,1745,1230,1,X
2:236:B:6,2,236,B,6,X,14,30,1752.5,1225,1,X
2:236:B:7,2,236,B,7,X,14,30,1760,1220,1,X
2:236:B:8,2,236,B,8,X,14,30,1767.5,1215,1,X
2:236:B:9,2,236,B,9,X,14,30,1775,1210,1,X
2:236:C:1,2,236,C,1,X,14,30,1719,1258,1,X
2:236:C:2,2,236,C,2,X,14,30,1726.5,1253,1,X
2:236:C:3,2,236,C,3,X,14,30,1734,1248,1,X
2:236:C:4,2,236,C,4,X,14,30,1741.5,1243,1,X
2:236:C:5,2,236,C,5,X,14,30,1749,1238,1,X
2:236:C:6,2,236,C,6,X,14,30,1756.5,1233,1,X
2:236:C:7,2,236,C,7,X,14,30,1764,1228,1,X
2:236:C:8,2,236,C,8,X,14,30,1771.5,1223,1,X
2:236:C:9,2,236,C,9,X,14,30,1779,1218,1,X
2:236:D:1,2,236,D,1,X,14,30,1723,1266,1,X
2:236:D:10,2,236,D,10,X,14,30,1790.5,1221,1,X
2:236:D:2,2,236,D,2,X,14,30,1730.5,1261,1,X
2:236:D:3,2,236,D,3,X,14,30,1738,1256,1,X
2:236:D:4,2,236,D,4,X,14,30,1745.5,1251,1,X
2:236:D:5,2,236,D,5,X,14,30,1753,1246,1,X
2:236:D:6,2,236,D,6,X,14,30,1760.5,1241,1,X
2:236:D:7,2,236,D,7,X,14,30,1768,1236,1,X
2:236:D:8,2,236,D,8,X,14,30,1775.5,1231,1,X
2:236:D:9,2,236,D,9,X,14,30,1783,1226,1,X
2:236:E:1,2,236,E,1,X,14,30,1727,1275,1,X
2:236:E:10,2,236,E,10,X,14,30,1794.5,1230,1,X
2:236:E:2,2,236,E,2,X,14,30,1734.5,1270,1,X
2:236:E:3,2,236,E,3,X,14,30,1742,1265,1,X
2:236:E:4,2,236,E,4,X,14,30,1749.5,1260,1,X
2:236:E:5,2,236,E,5,X,14,30,1757,1255,1,X
2:236:E:6,2,236,E,6,X,14,30,1764.5,1250,1,X
2:236:E:7,2,236,E,7,X,14,30,1772,1245,1,X
2:236:E:8,2,236,E,8,X,14,30,1779.5,1240,1,X
2:236:E:9,2,236,E,9,X,14,30,1787,1235,1,X
2:236:F:1,2,236,F,1,X,14,30,1731,1284,1,X
2:236:F:10,2,236,F,10,X,14,30,1798.5,1239,1,X
2:236:F:2,2,236,F,2,X,14,30,1738.5,1279,1,X
2:236:F:3,2,236,F,3,X,14,30,1746,1274,1,X
2:236:F:4,2,236,F,4,X,14,30,1753.5,1269,1,X
2:236:F:5,2,236,F,5,X,14,30,1761,1264,1,X
2:236:F:6,2,236,F,6,X,14,30,1768.5,1259,1,X
2:236:F:7,2,236,F,7,X,14,30,1776,1254,1,X
